1 6504
3692	4813	6094	2860
3144	3142	5294	5864
2377	3186	2117	1383
692	4340	1483	2636
1794	5030	849	2236
4790	3702	936	4791
2041	832	886	4754
1637	4409	2521	2008
5963	896	5851	1133
5285	5286	3845	4415
3138	4360	4475	4364
2044	3600	1222	2047
5152	2184	979	4070
1981	447	658	2260
2792	4998	2076	2005
3514	2111	240	6193
6024	6174	906	1508
2256	3678	2253	1658
5538	4347	3949	3618
5908	2995	2183	3752
1498	6135	2007	6107
570	5100	1843	5097
3304	2209	3965	3987
572	4696	4384	6160
3158	4719	4715	4031
2754	1918	3004	1261
428	876	3518	5700
5169	5329	3748	117
5224	5422	2899	485
4907	2829	1174	5309
297	2244	2245	4655
957	211	2652	853
2687	4034	2701	133
1179	5539	3531	4374
4950	4958	2116	2869
2638	1227	902	1082
3713	2372	1911	1010
4279	5346	4278	1090
4100	2629	969	4102
3000	2902	891	4832
1213	3630	2498	905
616	4728	2546	2082
235	476	5121	6215
4163	2405	5436	3832
1584	601	5002	4113
4591	2855	3683	1577
1719	4644	2038	4648
362	4397	3404	3403
2499	273	3667	2270
2248	3626	19	3826
3948	4605	4383	1317
3400	358	3402	4396
2177	6049	6069	5834
2527	5939	4802	194
3252	1777	3596	1261
5766	915	5597	6387
983	3079	82	925
3188	3691	2214	2853
1362	4651	941	6263
3760	2269	5985	4996
5861	5776	2462	2039
1563	1511	1357	2091
660	4134	91	5898
438	5547	1518	4949
1907	1448	985	802
5072	4515	1303	5071
149	1564	1685	5848
4265	478	4803	3131
4730	720	2305	480
1729	3459	1441	817
949	5742	1268	6022
5347	1360	2604	1646
3005	952	1133	3014
1202	2039	4608	2360
4247	2293	4246	5886
1514	705	4611	4852
4695	715	750	2366
4763	4620	3087	4760
3805	2275	245	5096
1204	2491	3864	303
826	2900	2898	2301
4707	89	3279	4399
5405	1995	235	476
3446	682	2274	1161
143	4439	1455	532
1373	2800	2795	2723
2552	3694	3604	3872
2693	2916	3843	3952
5443	5534	4785	784
5352	5351	732	4049
1845	1490	1425	2222
1166	2908	23	3146
1520	1858	1975	3115
142	1834	1898	1058
4479	2521	4616	3665
3842	5286	4087	5485
425	5348	3691	5353
3801	4269	2346	3802
5307	2500	519	2663
2267	555	1986	1345
2736	1339	843	3179
6500	1321	456	210
5492	1471	3392	5494
5273	2210	4372	2470
5505	4044	2254	4039
3786	5243	3784	5244
924	721	1829	3786
2276	2528	5718	2984
2552	4521	6100	2910
2799	4847	3054	818
6157	2583	2592	4982
1890	216	665	5546
2855	3679	1590	2198
1441	4734	999	2941
5348	407	4825	5352
1035	2771	1094	5190
2061	2060	944	2057
2897	337	2898	2301
4458	5188	4607	4462
2124	1086	5105	1443
847	5114	1625	1476
884	2738	979	1527
461	2658	5818	1680
664	2705	239	6182
4816	1619	770	2861
4627	3673	4628	1763
1823	5640	5664	5686
374	1892	3724	624
2457	466	785	2899
466	785	2221	3134
4884	2494	4008	4885
2294	2243	281	2068
1075	2850	269	4316
3880	571	2105	3879
2550	2558	2613	5943
2903	5892	6173	6319
4470	4348	324	5459
1895	1102	5271	2468
2165	297	457	4654
2122	1676	3174	6276
6142	6035	6475	6466
507	511	1660	1541
4050	58	6384	672
41	3328	4472	2374
794	5521	2757	3585
2905	412	3336	3899
2246	449	1671	1906
5475	4215	5474	1232
3644	1254	3292	4475
3745	1583	2086	2137
3488	2228	3545	433
3518	3457	3347	876
3386	3077	1663	35
5418	485	5422	5511
625	722	4480	294
2454	439	5512	440
4963	2690	2229	1490
3827	5483	3366	2248
786	4589	5028	4596
2024	1596	4923	761
860	4481	4191	4954
5352	4710	1646	257
1435	480	1697	6137
3535	2275	5026	3802
5365	489	2730	2723
122	393	353	490
1388	2543	2544	1402
5316	378	2871	4804
78	1675	1790	1115
379	473	2746	4573
33	793	920	3079
4611	3505	985	497
5113	3497	5510	966
775	4032	2639	6234
464	2197	339	5220
2460	3696	266	2537
5014	3843	2914	6016
298	2522	1217	82
5761	5377	209	475
1197	848	476	122
759	2089	2147	4276
61	2915	2925	3375
5475	567	4343	183
74	934	4649	4693
786	818	823	981
1022	3594	3035	3281
920	482	659	3
5008	3035	4220	1771
1375	3035	820	268
1771	2924	575	3375
2780	2929	4073	2778
3510	3224	2192	728
2941	3497	999	556
1154	1611	5960	1572
4105	2749	1962	3624
1541	3251	2805	523
452	3361	4100	2607
223	3247	1258	12
3493	1161	3490	803
6175	5765	3789	5551
1120	3149	4107	452
5361	5363	1275	1101
6235	6037	4888	5867
3101	4473	2797	2401
1675	2122	5725	4233
34	5115	4179	1693
4984	3027	2427	2384
2205	2761	5531	685
1008	409	1494	3154
3221	6489	3867	5608
3939	4281	2123	2463
5078	2762	2763	1866
506	4913	2803	4909
1715	1536	2701	995
1992	2878	2881	3291
1635	4379	4297	3402
1813	1629	1815	1868
5574	117	3748	536
5481	2692	2809	5480
4772	4674	922	3030
4868	3640	4865	3055
3054	395	5658	3057
3314	3160	2130	3315
1282	5129	3414	5137
4970	793	1217	82
528	1359	828	5037
195	5546	745	5564
1285	4650	3665	4646
2271	587	645	4899
1442	691	896	45
928	4999	3190	2919
3384	206	2385	4900
3321	596	4112	654
1987	6039	5999	5959
4975	1879	1545	3860
5496	3165	981	5493
3505	578	1448	4771
4630	2438	4929	4631
1595	1612	2787	1588
5258	2667	1704	2660
2975	5049	5523	5004
2924	1625	4358	3375
2539	2537	2986	4230
5118	5007	1469	844
1559	2589	410	6286
503	919	1730	3456
1614	1579	1450	23
2090	712	819	2350
2470	5271	1102	1382
5218	190	1619	141
4575	5082	718	2297
661	883	5470	4323
1969	630	6100	5788
4242	2603	5333	5486
5535	24	4784	2659
2244	2245	5777	3739
493	3432	1122	3228
4967	1046	1208	703
117	2361	5329	2083
3301	1931	3045	332
444	3880	2503	6147
2712	334	1463	2708
2365	2362	4016	4632
1393	4250	3306	3271
61	4356	500	4084
2618	2074	4422	3725
4300	18	6082	1372
547	4851	4736	893
1419	4667	1244	2702
6198	781	5255	5217
3269	4343	4214	2473
2700	4689	4648	4693
3474	1118	2446	2775
4838	2996	3118	2998
5521	794	2972	5523
4614	4643	2262	4650
6052	1456	539	3071
4629	2281	304	4630
1711	106	6132	3720
1255	4961	1320	1424
3330	4133	4080	4428
4469	4174	2031	3708
5889	5856	6003	4767
1163	2720	168	980
2190	3370	2644	5892
2375	543	5471	4033
2023	1684	3617	5603
211	3229	1536	1715
5958	5846	2705	912
186	2047	1492	2739
2076	4111	355	5002
5084	5149	877	5148
2071	124	186	1970
1509	4601	2416	726
4653	267	4654	3263
2204	777	5022	891
5674	5871	5852	68
5115	4456	1589	2031
4823	4824	3073	4483
3742	2979	3538	5168
3473	4081	2556	6211
5390	5274	4947	5393
2652	26	101	5571
3823	4430	2951	4560
3876	2236	5161	5029
352	4226	4224	3591
1622	2431	2516	4699
5119	2475	5071	6224
1859	4124	4815	1670
5751	5984	6469	1571
5634	5799	6217	2346
3944	4584	4910	2985
5198	5199	3379	238
41	3328	438	2584
4649	3934	465	40
4948	1327	934	745
3874	4826	6043	1789
4686	4003	5918	4688
3266	4564	3437	3371
5628	563	5723	6040
3598	2645	1844	1766
4520	3587	4898	2319
2545	2539	4740	4172
2555	3876	4828	5085
1459	5732	5709	3427
66	5634	3802	4199
1640	107	1406	4863
42	2875	4580	4748
2305	4827	144	1535
179	1120	1110	4261
5797	4405	3941	5185
129	953	960	5229
5858	5950	6168	16
4497	4498	1240	152
4757	539	5579	3066
3254	1095	4240	649
4330	4337	2117	3566
3826	3822	3436	2414
5490	1027	646	5491
3360	1120	4262	842
1155	203	880	1097
2388	3128	3762	4508
5397	2097	2440	5994
661	2547	543	5468
4813	795	103	280
5889	1330	1686	5703
1247	5414	6196	5901
4348	324	4316	2573
2846	3132	1408	497
2412	4604	373	4864
5569	654	5471	562
1928	4879	4635	4742
3073	234	59	2581
434	2739	1641	5416
195	142	301	422
899	3579	2576	3191
3117	1196	4401	2888
1685	5423	906	1564
4418	4241	29	5488
5122	5509	1507	5838
3463	1235	4585	4589
2260	4316	6414	453
1381	1721	747	5545
2077	211	173	933
3722	1589	2956	2374
4570	2095	3367	738
166	5451	1973	5454
3454	5986	1960	5822
1887	2336	2644	2190
1664	1667	2218	1392
714	960	1706	716
4441	3445	857	394
2275	115	2106	3514
1221	4974	1609	2531
2532	3872	518	3999
1515	4464	3704	1003
2739	3569	2026	2786
6010	3237	3239	2400
6484	6227	5900	5600
1917	5058	875	1395
6005	5185	1733	540
872	314	3512	2944
95	2497	4009	5200
1428	877	4558	4359
291	5425	2905	2186
5525	4553	1539	3793
2406	3408	2881	1807
5388	4449	4450	4448
1121	4903	5652	795
2975	1500	3890	2867
3257	3861	983	3248
5256	4739	1975	2065
4936	1180	4968	568
1117	2614	4727	4298
4793	386	1797	4732
1581	709	3425	1481
1654	2034	5594	6088
173	1378	2193	788
2840	840	1998	706
4403	4672	3428	5253
4705	129	2770	3017
2158	558	6157	825
82	1827	1576	4763
1191	729	681	3472
3981	387	4692	749
1132	681	5088	2994
5250	828	5168	3748
561	5975	5712	4266
5200	1421	4055	3376
2459	379	1697	2460
417	924	3866	975
465	4119	2413	3494
3863	3388	2962	2944
4332	224	3187	3926
4815	3389	4821	918
5863	604	5526	107
2769	5218	4703	3017
951	2768	502	2757
714	1362	960	3011
3003	3028	1846	4282
1276	1916	5384	276
400	277	257	1438
1281	3468	2481	3471
3947	3329	3326	6
2896	1105	171	1102
1993	5122	256	5083
5913	6362	3390	5698
676	2922	3367	2710
3616	5097	3608	5411
3214	5138	2589	2341
2587	4953	4956	3575
5133	5361	2337	5358
1291	1443	3818	1527
2338	3570	6375	968
626	3929	537	788
3197	2409	1150	3810
1892	2588	1044	673
1267	2104	2107	2046
715	750	1136	4784
749	387	246	3977
786	2596	2597	1875
2107	2131	1596	1556
870	5991	3192	5755
5440	5493	2677	2103
2156	2960	2141	4932
1144	3043	1882	2339
3858	1638	4125	4979
2423	2426	2456	2790
2089	491	766	2456
5468	4946	137	883
470	5620	2504	5552
4184	2862	277	4188
6314	1391	5125	1295
4924	4925	3639	3103
6238	3008	6075	6397
759	2423	1812	1629
3537	2404	290	3378
5462	5428	5446	2564
5282	5283	2978	4415
4545	2853	2861	435
4574	6098	2823	1078
1942	4303	1433	4381
5283	5282	5116	3397
1714	1762	2010	4959
4032	484	2043	5153
4961	1255	2282	2157
1491	606	274	2205
1494	1429	163	2052
1610	2354	2158	2090
4578	3075	4363	3357
6172	790	5466	580
307	5129	3455	4778
4249	3778	4936	77
1122	3228	399	3972
440	439	2219	3698
2196	469	751	495
278	1004	3232	6140
5564	708	881	745
3335	2339	2387	3332
5014	2303	781	4218
4569	4565	2417	2548
2544	138	4223	5161
535	2201	481	2846
585	455	3002	3004
3692	655	2810	699
3492	1763	1847	2347
5174	2484	1286	1978
4176	4614	3021	5287
2894	1012	5253	1940
960	953	141	5789
2070	1681	2734	1742
4792	4789	375	985
509	1460	1852	3446
4590	3684	1608	1590
1349	4088	5279	5043
5841	3119	5012	4683
3792	1034	136	5672
5215	2802	2847	3995
6030	3911	5957	3202
5096	3800	4271	3895
1821	5133	4446	5126
4965	1862	2889	5736
3223	2136	1880	2085
2138	958	3542	2516
4932	2983	2138	2647
3034	2926	888	3884
380	2081	4407	3260
495	4596	420	4592
558	187	3051	1510
3281	499	5510	1691
2266	5124	4775	1420
6083	3212	1181	5870
4474	3047	495	2799
2799	3101	1455	4475
5879	712	5363	1101
4574	3350	2823	391
5488	5490	1416	2603
717	5328	4069	536
2996	2467	113	3623
3652	1296	1624	5081
5616	5028	5025	1235
2043	317	5160	2642
3583	5173	3985	5699
4121	5344	228	223
1331	2541	302	1389
5083	4639	145	4748
2892	1760	1724	4060
4235	1336	4597	5291
2163	4993	5822	3882
6102	5896	2840	709
310	114	67	3737
868	2868	650	63
1188	4801	411	5334
162	554	4243	1537
5572	3019	5037	1139
6030	3558	2146	3202
5114	431	2788	1069
5122	4749	490	4751
4225	4078	2876	315
2600	2196	1053	4593
3109	921	5242	1551
4514	2573	225	1976
342	1715	2703	3231
115	5025	1334	5026
4592	2127	5883	4594
1112	2632	970	1255
4638	3442	682	79
5543	859	2901	4382
1075	4040	858	4346
4481	471	1634	4956
1257	2850	4197	3677
4431	3200	4232	3102
1350	1358	2744	2748
3976	3932	3859	3076
4638	1738	2658	3435
3810	1044	5559	1747
3655	2226	3108	4642
5310	4263	842	3671
2358	5875	227	1084
2798	890	753	151
4668	4254	987	4213
692	942	3972	1485
3269	2189	4341	3864
1397	3355	4251	5059
2493	4880	690	1251
337	462	3346	3516
1736	602	116	694
2875	4581	4222	3451
4554	1071	274	5531
4335	1744	1893	651
4946	788	1327	5570
3694	1111	1320	3999
760	1312	306	562
2785	432	139	1639
4319	1740	5069	3675
1712	2641	317	2642
5656	5942	6383	2490
3596	2789	816	3252
4210	2237	2753	3012
1655	3658	870	1735
1280	970	606	350
201	4026	1523	3291
926	4054	3935	578
4264	5313	12	4278
3765	4264	228	4263
540	319	3510	159
1602	3625	1650	3622
4126	1837	1819	2414
3582	666	1176	1287
3312	2811	4163	4036
3485	2420	4690	5263
2637	1829	346	1656
3744	2845	2037	3957
5439	5867	5773	5943
4583	4942	2668	351
327	4288	3420	668
1674	3102	2538	4597
1437	2126	6117	5300
2585	2581	1032	4824
5696	2306	1542	3215
4147	2053	1429	163
4558	599	3141	1745
2818	6219	5701	6222
5158	1603	6049	2177
3612	2850	6428	366
2346	4269	5976	5837
6124	2357	1570	5713
3396	2523	1906	725
3281	3034	109	556
53	3216	481	497
1082	851	2638	13
4770	1720	3424	530
2865	2216	1457	4857
721	417	3666	4766
3393	1201	3394	367
3938	196	5444	893
1141	1168	1225	2716
1411	541	3919	1206
2100	4958	5311	2157
1915	2983	3542	5388
3318	979	1604	5245
4111	5003	4067	2920
2982	674	2	957
494	74	626	1137
5543	1636	3946	4346
4787	316	3133	3132
2439	5993	1238	6420
2092	2094	994	6136
4053	1840	4125	1672
2963	2659	2966	942
369	2276	4328	11
3426	872	940	5534
1799	2454	3696	5203
3886	1799	427	2057
3487	79	4440	2268
5719	6190	5635	4758
4848	1525	1935	5139
5143	1737	3450	1769
5552	381	1588	5682
5892	4491	2904	2190
728	1734	3002	3510
383	3005	1129	4636
800	642	2770	5937
2752	1916	2970	959
3091	5819	5923	1960
4045	5230	48	5227
933	342	2366	246
2142	814	1016	9
954	1835	1678	4450
800	642	681	729
2836	2986	3696	2199
3135	4792	4791	2169
3897	1921	4542	1843
5260	4739	2181	5256
2302	5206	5207	2870
5513	4731	5110	483
2545	2539	2037	977
1143	744	973	1951
2635	349	4505	3361
891	1255	274	856
1166	3699	3700	2534
265	2274	2356	4624
1277	3477	1951	968
1937	2130	1878	3315
4764	5243	3866	721
1669	1668	1805	1585
1449	5033	2037	967
2067	2289	1263	5586
323	931	5327	432
594	2678	3342	5970
1266	4595	546	495
3938	2893	5252	3935
701	367	3723	4768
2660	1702	1798	1430
3	802	375	482
2166	1699	3740	3284
2963	871	3388	1243
19	3647	5480	3365
2876	4081	4010	4728
1006	2492	2965	4669
5442	5136	3570	2630
4403	2065	2889	5251
4771	3233	2507	3216
4786	3933	938	3494
4999	524	3920	1244
2614	5722	6084	4077
3245	1781	1847	3247
4218	5511	268	2617
4731	424	503	1730
4218	5224	2617	2445
1355	2508	2853	5897
1914	1451	1149	219
686	4197	5544	2524
787	2564	5576	5445
5840	6270	4287	6246
2495	2497	990	1108
1920	4567	2472	1592
519	5307	2851	1569
4251	4882	5193	3272
3627	3307	347	3659
5359	2159	165	72
3935	5258	4054	799
2508	140	2214	2960
1932	2073	4184	1780
2154	3718	5660	3419
1126	1427	958	1558
4706	4093	4091	4701
1649	194	5018	3235
2783	5525	5106	5107
5684	5859	5673	3171
234	2292	3373	1399
1771	1489	1701	496
3073	3198	2582	1036
2541	1390	67	1520
3718	6242	5980	3717
6468	6231	5666	6265
649	4420	4027	5402
3389	4821	3395	2394
2959	2156	2990	4934
3496	4444	289	1898
2182	5863	2782	1640
1387	909	3577	2247
4621	2824	4768	3723
1085	1866	807	136
2771	426	3986	1938
3576	1023	2579	2582
4325	1709	5518	1542
6290	1989	1986	120
1808	1812	1992	5235
5651	4575	3288	1083
4794	4451	6392	2711
3541	1835	5384	3499
3251	1097	4990	4988
747	2954	866	1721
6199	225	2648	1142
1155	4249	164	568
6085	3605	5909	5723
2336	1885	4015	1225
5447	4446	5126	2105
3953	2697	3904	2740
1952	1211	4967	171
1106	2496	1952	1211
4593	1159	2104	850
3657	37	231	3658
1398	1856	5605	6366
2699	74	2193	3931
1885	1144	3043	3209
2585	1898	5278	404
2485	1584	5197	3230
4845	5467	2694	5120
4329	4328	2018	2529
3200	2542	1331	2562
3438	261	2586	1453
4688	4722	1597	5650
5045	2756	2743	5046
5565	1696	2863	1186
5318	3847	2912	3846
2543	3591	1329	5274
3397	847	1692	5004
1087	3348	1385	5737
5417	879	5112	3600
1486	1335	47	2691
5531	5419	2761	1642
1525	4848	5629	3317
859	3677	443	4317
5940	2630	6341	5839
1877	4921	2623	2628
1242	3097	6104	771
3897	3895	2599	1632
3333	2190	1141	2336
243	4392	3896	5749
1200	921	1656	346
3162	1040	3650	2256
4008	869	3647	2692
1034	262	1178	200
430	2735	5101	1640
3678	3632	1070	6224
5823	5986	1571	6200
5461	3950	4376	4306
1258	5344	348	3276
4468	4307	1502	4469
3163	5812	4934	4932
1742	1696	2141	6262
3943	2753	426	5190
212	646	1470	3250
2825	2683	4708	2074
1043	179	3166	651
1622	1361	1325	1689
5811	1578	1881	1899
6047	3177	1994	5999
134	512	2158	825
559	448	2173	735
4416	4423	3619	2025
2804	4918	4507	3274
3989	735	4063	4967
1893	1052	4337	4335
3791	4713	3222	4709
2358	3285	5058	1006
5315	5316	2120	4021
279	2050	640	3485
81	882	7	37
2632	856	2634	4957
3804	2299	182	3805
5391	4797	4560	4756
2460	1697	4574	479
5050	5051	4701	1999
2082	4010	4728	704
2062	4828	583	123
5719	5635	5750	1505
650	511	640	63
4190	2859	2810	699
784	5535	567	1605
1997	2764	5526	5863
3967	1334	1621	2121
6210	6121	5768	5063
1016	3181	2143	2344
203	1394	5060	1393
5016	4217	3841	1157
43	952	87	1132
6214	5809	5441	6423
3610	1733	1723	6005
1129	5229	716	4309
3014	5227	383	319
5825	3229	6438	5987
1136	2702	4692	1418
4052	1135	749	4671
4694	2700	2651	934
4856	1857	5680	2708
845	4069	4065	5187
6003	4604	2476	91
927	1080	3111	3370
4182	1045	4456	5115
2251	6316	968	5090
1225	1057	1516	756
3508	3728	3338	3729
3879	2729	3878	6155
130	1467	6035	184
2947	5734	4563	5064
3775	2638	1227	1002
4797	3438	746	5559
4075	106	283	2780
2229	2420	3544	1490
5353	2857	5236	1619
5960	504	6302	6011
651	1394	1046	1952
3806	177	4127	5107
1128	1653	1447	2781
4942	2831	4372	1213
1053	2118	2504	5620
2282	3108	2766	37
394	4022	509	3442
3232	2003	2628	5489
1607	102	594	3479
1979	4745	2480	4057
5533	5530	1555	5109
971	2836	402	3701
3646	5962	5911	146
4384	927	4385	119
4410	1670	1840	1292
3955	4068	5486	4118
4979	4977	263	4976
1450	67	300	2582
1274	2151	3168	5464
340	2843	5308	2813
1338	2413	4480	4411
1287	899	1284	2619
6134	4319	2045	2261
5123	1085	235	200
3709	1628	5195	344
4967	3989	4938	703
190	5218	1355	822
1576	3784	5244	3785
5570	5573	4949	1403
1624	6116	5651	2063
156	5518	4535	5517
3578	2435	1066	104
3537	3533	2666	2234
4801	843	2732	2601
3264	3226	3284	2166
5300	2694	1304	4599
1362	714	6206	44
4845	2443	2316	4320
5389	2650	1325	5388
3633	3298	5147	4490
1992	3291	5235	1991
667	201	4026	1351
4026	4751	2518	490
3417	1982	3275	3180
3123	3928	2631	4136
2264	1082	13	3184
925	3393	3077	298
2462	384	4159	2326
3127	2367	3220	4341
390	4610	1909	4053
3561	5442	2530	6301
3190	3189	928	2551
1925	4461	4528	4127
3779	568	2486	3183
1831	1634	5035	4972
2496	3962	1896	5060
1051	1377	1052	2895
1213	1214	2470	2381
1214	351	1212	1158
2940	4969	1212	1213
2371	2493	2976	1251
5395	5812	2649	5827
488	4971	35	535
4910	4904	2167	4905
2911	4233	1256	3350
1408	1608	2846	2201
1959	2854	684	1750
4529	4553	322	1598
5153	4030	5156	3158
2419	4146	4145	4355
1048	1144	4017	927
3344	1767	3319	3470
4588	346	1149	2938
2985	3839	1307	4906
3860	3220	3127	1551
2245	1233	5497	3513
3231	246	3916	4052
5475	458	2964	4783
3741	2092	1301	1230
1557	3982	3977	2333
671	1512	2131	831
3385	5941	6256	3381
27	285	4166	3855
5580	937	5617	6297
4990	4808	3166	3927
4213	4212	644	303
2666	3746	5167	4874
6137	5801	1078	5955
4669	4675	2962	987
133	579	2701	995
1313	5516	1250	5877
3766	252	3544	2114
5516	3213	657	4534
2837	5436	3832	2168
